"Freq [GHz]","Y(1,1) [mSie]"
4.89244622311156,3.76124970408387E-07 - 0.0809101117666416i
4.89264632316158,3.76315985057633E-07 - 0.0807000335680928i
4.89284642321161,3.76507126741867E-07 - 0.0804899638459542i
4.89304652326163,3.76698396300499E-07 - 0.0802799025990276i
4.89324662331166,3.76889788907541E-07 - 0.0800698498261146i
4.89344672336168,3.77081304063254E-07 - 0.0798598055260169i
4.89364682341171,3.77272947798234E-07 - 0.0796497696975379i
4.89384692346173,3.77464720497466E-07 - 0.0794397423394783i
4.89404702351176,3.77656613523451E-07 - 0.0792297234506419i
4.89424712356178,3.77848639239856E-07 - 0.07901971302983i
4.89444722361181,3.78040786567314E-07 - 0.0788097110758451i
4.89464732366183,3.78233058747057E-07 - 0.0785997175874893i
4.89484742371186,3.78425461110016E-07 - 0.0783897325635668i
4.89504752376188,3.78617990003471E-07 - 0.0781797560028801i
4.89524762381191,3.78810639439697E-07 - 0.0779697879042311i
4.89544772386193,3.79003416634272E-07 - 0.0777598282664228i
4.89564782391196,3.79196328681272E-07 - 0.0775498770882584i
4.89584792396198,3.79389368138083E-07 - 0.0773399343685399i
4.89604802401201,3.79582527425008E-07 - 0.077130000106072i
4.89624812406203,3.79775813306352E-07 - 0.0769200742996557i
4.89644822411206,3.79969229068611E-07 - 0.0767101569480967i
4.89664832416208,3.80162771247314E-07 - 0.0765002480501966i
4.89684842421211,3.80356445136154E-07 - 0.0762903476047586i
4.89704852426213,3.80550242582122E-07 - 0.0760804556105866i
4.89724862431216,3.80744166416849E-07 - 0.0758705720664851i
4.89744872436218,3.80938218264011E-07 - 0.075660696971256i
4.89764882441221,3.81132401830847E-07 - 0.0754508303237043i
4.89784892446223,3.81326709627758E-07 - 0.075240972122632i
4.89804902451226,3.81521146228616E-07 - 0.0750311223668455i
4.89824912456228,3.81715715031996E-07 - 0.0748212810551448i
4.89844922461231,3.8191040372122E-07 - 0.0746114481863371i
4.89864932466233,3.82105229872762E-07 - 0.0744016237592256i
4.89884942471236,3.82300179851093E-07 - 0.0741918077726145i
4.89904952476238,3.82495264335086E-07 - 0.0739820002253076i
4.89924962481241,3.82690467240812E-07 - 0.073772201116109i
4.89944972486243,3.82885805673849E-07 - 0.0735624104438228i
4.89964982491246,3.83081268867315E-07 - 0.0733526282072536i
4.89984992496248,3.83276864813113E-07 - 0.0731428544052057i
4.90005002501251,3.83472588067878E-07 - 0.0729330890364832i
4.90025012506253,3.8366844304962E-07 - 0.0727233320998921i
4.90045022511256,3.83864424091085E-07 - 0.0725135835942357i
4.90065032516258,3.84060537601553E-07 - 0.0723038435183198i
4.90085042521261,3.84256779903716E-07 - 0.0720941118709475i
4.90105052526263,3.84453148291559E-07 - 0.071884388650925i
4.90125062531266,3.84649652172124E-07 - 0.0716746738570567i
4.90145072536268,3.84846285287733E-07 - 0.0714649674881475i
4.90165082541271,3.85043043481381E-07 - 0.0712552695430029i
4.90185092546273,3.85239939144352E-07 - 0.0710455800204274i
4.90205102551276,3.85436955680374E-07 - 0.0708358989192258i
4.90225112556278,3.85634106347122E-07 - 0.0706262262382045i
4.90245122561281,3.858313920804E-07 - 0.0704165619761688i
4.90265132566283,3.86028801488221E-07 - 0.0702069061319239i
4.90285142571286,3.86226347495639E-07 - 0.0699972587042741i
4.90305152576288,3.8642401846848E-07 - 0.0697876196920263i
4.90325162581291,3.8662182598584E-07 - 0.0695779890939858i
4.90345172586293,3.86819760410713E-07 - 0.0693683669089585i
4.90365182591296,3.87017826436091E-07 - 0.0691587531357486i
4.90385192596298,3.87216026397098E-07 - 0.0689491477731636i
4.90405202601301,3.8741435365459E-07 - 0.0687395508200078i
4.90425212606303,3.87612813639166E-07 - 0.0685299622750893i
4.90445222611306,3.87811405029496E-07 - 0.0683203821372128i
4.90465232616308,3.88010129718412E-07 - 0.0681108104051833i
4.90485242621311,3.88208989457527E-07 - 0.0679012470778093i
4.90505252626313,3.88407977028692E-07 - 0.0676916921538956i
4.90525262631316,3.88607096195692E-07 - 0.0674821456322478i
4.90545272636318,3.8880634615952E-07 - 0.0672726075116723i
4.90565282641321,3.89005729317474E-07 - 0.0670630777909785i
4.90585292646323,3.89205246887155E-07 - 0.0668535564689693i
4.90605302651326,3.89404892157765E-07 - 0.0666440435444532i
4.90625312656328,3.8960467387181E-07 - 0.0664345390162357i
4.90645322661331,3.8980458842687E-07 - 0.0662250428831243i
4.90665332666333,3.90004635448243E-07 - 0.0660155551439251i
4.90685342671336,3.90204816656268E-07 - 0.0658060757974456i
4.90705352676338,3.90405127001778E-07 - 0.0655966048424923i
4.90725362681341,3.90605567988202E-07 - 0.0653871422778708i
4.90745372686343,3.90806152081885E-07 - 0.0651776881023905i
4.90765382691346,3.91006860573725E-07 - 0.0649682423148567i
4.90785392696348,3.91207705706513E-07 - 0.0647588049140779i
4.90805402701351,3.91408685192041E-07 - 0.0645493758988598i
4.90825412706353,3.91609794391046E-07 - 0.0643399552680108i
4.90845422711356,3.91811042994309E-07 - 0.0641305430203372i
4.90865432716358,3.92012418360652E-07 - 0.0639211391546474i
4.90885442721361,3.92213939943911E-07 - 0.0637117436697477i
4.90905452726363,3.92415583767877E-07 - 0.0635023565644471i
4.90925462731366,3.92617364620904E-07 - 0.063292977837551i
4.90945472736368,3.92819282713223E-07 - 0.0630836074878699i
4.90965482741371,3.93021333730739E-07 - 0.0628742455142089i
4.90985492746373,3.93223520991957E-07 - 0.0626648919153775i
4.91005502751376,3.93425835497857E-07 - 0.0624555466901833i
4.91025512756378,3.93628292565646E-07 - 0.0622462098374331i
4.91045522761381,3.9383088295981E-07 - 0.0620368813559356i
4.91065532766383,3.94033603994778E-07 - 0.0618275612444993i
4.91085542771386,3.9423646953047E-07 - 0.0616182495019313i
4.91105552776388,3.94439463328464E-07 - 0.0614089461270401i
4.91125562781391,3.94642592357988E-07 - 0.061199651118633i
4.91145572786393,3.94845860124405E-07 - 0.0609903644755202i
4.91165582791396,3.95049260043514E-07 - 0.0607810861965092i
4.91185592796398,3.95252789850357E-07 - 0.0605718162804086i
4.91205602801401,3.95456468268803E-07 - 0.0603625547260257i
4.91225612806403,3.95660275029905E-07 - 0.0601533015321709i
4.91245622811406,3.958642164261E-07 - 0.0599440566976496i
4.91265632816408,3.96068298590819E-07 - 0.0597348202212747i
4.91285642821411,3.96272517600053E-07 - 0.0595255921018508i
4.91305652826413,3.96476862716558E-07 - 0.0593163723381889i
4.91325662831416,3.96681356399721E-07 - 0.0591071609290991i
4.91345672836418,3.9688598438105E-07 - 0.0588979578733876i
4.91365682841421,3.97090746682564E-07 - 0.0586887631698652i
4.91385692846423,3.9729564767456E-07 - 0.0584795768173391i
4.91405702851426,3.97500678267057E-07 - 0.0582703988146203i
4.91425712856428,3.97705855926633E-07 - 0.0580612291605156i
4.91445722861431,3.97911166888112E-07 - 0.057852067853837i
4.91465732866433,3.9811661173148E-07 - 0.0576429148933919i
4.91485742871436,3.98322196458568E-07 - 0.0574337702779904i
4.91505752876438,3.98527921416766E-07 - 0.0572246340064406i
4.91525762881441,3.98733782377673E-07 - 0.0570155060775542i
4.91545772886443,3.98939778355775E-07 - 0.0568063864901381i
4.91565782891446,3.99145911555142E-07 - 0.0565972752430042i
4.91585792896448,3.99352184085991E-07 - 0.0563881723349606i
4.91605802901451,3.99558595715622E-07 - 0.0561790777648168i
4.91625812906453,3.9976514830668E-07 - 0.0559699915313843i
4.91645822911456,3.9997183586069E-07 - 0.0557609136334702i
4.91665832916458,4.00178665563204E-07 - 0.0555518440698859i
4.91685842921461,4.00385630060077E-07 - 0.0553427828394415i
4.91705852926463,4.00592734093876E-07 - 0.0551337299409474i
4.91725862931466,4.00799973420384E-07 - 0.0549246853732122i
4.91745872936468,4.01007356990098E-07 - 0.0547156491350472i
4.91765882941471,4.0121487921726E-07 - 0.0545066212252615i
4.91785892946473,4.01422538836424E-07 - 0.0542976016426655i
4.91805902951476,4.01630336682233E-07 - 0.0540885903860708i
4.91825912956478,4.01838271274028E-07 - 0.0538795874542852i
4.91845922961481,4.02046349877201E-07 - 0.0536705928461207i
4.91865932966483,4.0225456632811E-07 - 0.0534616065603877i
4.91885942971486,4.02462924345672E-07 - 0.053252628595896i
4.91905952976488,4.02671421968668E-07 - 0.0530436589514578i
4.91925962981491,4.02880058251991E-07 - 0.0528346976258817i
4.91945972986493,4.03088836562984E-07 - 0.0526257446179793i
4.91965982991496,4.03297750167085E-07 - 0.0524167999265609i
4.91985992996498,4.03506808863337E-07 - 0.0522078635504382i
4.92006003001501,4.03716004595658E-07 - 0.0519989354884185i
4.92026013006503,4.03925342469911E-07 - 0.0517900157393181i
4.92046023011506,4.04134820858375E-07 - 0.0515811043019453i
4.92066033016508,4.04344443557945E-07 - 0.0513722011751106i
4.92086043021511,4.04554202035508E-07 - 0.0511633063576253i
4.92106053026513,4.04764103184399E-07 - 0.0509544198483013i
4.92126063031516,4.04974144913771E-07 - 0.0507455416459483i
4.92146073036518,4.05184327224053E-07 - 0.0505366717493786i
4.92166083041521,4.05394653336338E-07 - 0.0503278101574041i
4.92186093046523,4.05605116374174E-07 - 0.050118956868835i
4.92206103051526,4.05815728213828E-07 - 0.0499101118824826i
4.92226113056528,4.06026479523991E-07 - 0.0497012751971585i
4.92246123061531,4.06237369736388E-07 - 0.049492446811675i
4.92266133066533,4.06448399294739E-07 - 0.0492836267248412i
4.92286143071536,4.06659579601643E-07 - 0.0490748149354724i
4.92306153076538,4.06870897551402E-07 - 0.0488660114423775i
4.92326163081541,4.07082356561929E-07 - 0.0486572162443687i
4.92346173086543,4.07293962158502E-07 - 0.0484484293402581i
4.92366183091546,4.07505705320512E-07 - 0.0482396507288575i
4.92386193096548,4.07717590241284E-07 - 0.0480308804089778i
4.92406203101551,4.07929622092831E-07 - 0.0478221183794334i
4.92426213106553,4.08141797076018E-07 - 0.0476133646390337i
4.92446223111556,4.08354115701818E-07 - 0.0474046191865917i
4.92466233116558,4.0856656948614E-07 - 0.0471958820209202i
4.92486243121561,4.08779175377943E-07 - 0.0469871531408296i
4.92506253126563,4.08991924666722E-07 - 0.0467784325451326i
4.92526263131566,4.09204815180216E-07 - 0.0465697202326435i
4.92546273136568,4.09417844657212E-07 - 0.0463610162021718i
4.92566283141571,4.09631027356979E-07 - 0.046152320452531i
4.92586293146573,4.09844347456644E-07 - 0.0459436329825326i
4.92606303151576,4.10057814542836E-07 - 0.0457349537909912i
4.92626313156578,4.10271421450052E-07 - 0.0455262828767177i
4.92646323161581,4.104851742164E-07 - 0.0453176202385245i
4.92666333166583,4.10699075431949E-07 - 0.0451089658752247i
4.92686343171586,4.1091311758291E-07 - 0.0449003197856309i
4.92706353176588,4.11127304145998E-07 - 0.0446916819685554i
4.92726363181591,4.11341637374192E-07 - 0.0444830524228104i
4.92746373186593,4.11556110513044E-07 - 0.0442744311472109i
4.92766383191596,4.11770735585533E-07 - 0.0440658181405678i
4.92786393196598,4.11985500064591E-07 - 0.043857213401695i
4.92806403201601,4.12200410190311E-07 - 0.0436486169294043i
4.92826413206603,4.12415473187146E-07 - 0.0434400287225108i
4.92846423211606,4.12630676200344E-07 - 0.0432314487798251i
4.92866433216608,4.12846021787888E-07 - 0.0430228771001616i
4.92886443221611,4.1306151906931E-07 - 0.0428143136823317i
4.92906453226613,4.13277160378988E-07 - 0.0426057585251512i
4.92926463231616,4.13492944611462E-07 - 0.0423972116274325i
4.92946473236618,4.13708880540028E-07 - 0.0421886729879885i
4.92966483241621,4.13924960168434E-07 - 0.0419801426056324i
4.92986493246623,4.14141180936415E-07 - 0.0417716204791779i
4.93006503251626,4.14357553493337E-07 - 0.0415631066074386i
4.93026513256628,4.1457407283291E-07 - 0.0413546009892278i
4.93046523261631,4.14790740499278E-07 - 0.0411461036233584i
4.93066533266633,4.15007549034095E-07 - 0.0409376145086446i
4.93086543271636,4.15224507525431E-07 - 0.0407291336438996i
4.93106553276638,4.15441616060204E-07 - 0.0405206610279377i
4.93126563281641,4.1565886684232E-07 - 0.0403121966595727i
4.93146573286643,4.15876267508652E-07 - 0.0401037405376177i
4.93166583291646,4.16093817806406E-07 - 0.0398952926608871i
4.93186593296648,4.1631151182176E-07 - 0.0396868530281943i
4.93206603301651,4.16529356841558E-07 - 0.0394784216383547i
4.93226613306653,4.16747347844841E-07 - 0.0392699984901795i
4.93246623311656,4.16965490778785E-07 - 0.0390615835824849i
4.93266633316658,4.17183774835641E-07 - 0.0388531769140843i
4.93286643321661,4.17402207963719E-07 - 0.038644778483792i
4.93306653326663,4.17620794674331E-07 - 0.0384363882904207i
4.93326663331666,4.1783952713903E-07 - 0.0382280063327867i
4.93346673336668,4.18058408528149E-07 - 0.0380196326097036i
4.93366683341671,4.18277440788423E-07 - 0.0378112671199852i
4.93386693346673,4.18496615760257E-07 - 0.0376029098624456i
4.93406703351676,4.1871594736827E-07 - 0.0373945608359005i
4.93426713356678,4.18935426123656E-07 - 0.037186220039162i
4.93446723361681,4.19155049063584E-07 - 0.036977887471048i
4.93466733366683,4.19374826463719E-07 - 0.0367695631303687i
4.93486743371686,4.19594757352184E-07 - 0.0365612470159427i
4.93506753376688,4.1981482401533E-07 - 0.0363529391265822i
4.93526763381691,4.20035048579885E-07 - 0.0361446394611033i
4.93546773386693,4.20255428644738E-07 - 0.0359363480183191i
4.93566783391696,4.20475951690465E-07 - 0.0357280647970465i
4.93586793396698,4.20696626194636E-07 - 0.0355197897960978i
4.93606803401701,4.20917451624465E-07 - 0.0353115230142899i
4.93626813406703,4.2113842734679E-07 - 0.0351032644504359i
4.93646823411706,4.21359552602832E-07 - 0.0348950141033525i
4.93666833416708,4.21580828751358E-07 - 0.0346867719718535i
4.93686843421711,4.21802255923547E-07 - 0.0344785380547538i
4.93706853426713,4.2202383635728E-07 - 0.0342703123508687i
4.93726863431716,4.2224556329419E-07 - 0.0340620948590138i
4.93746873436718,4.22467446519478E-07 - 0.0338538855780038i
4.93766883441721,4.22689476829553E-07 - 0.0336456845066538i
4.93786893446723,4.2291166045178E-07 - 0.0334374916437788i
4.93806903451726,4.23133996837711E-07 - 0.0332293069881943i
4.93826913456728,4.23356481995033E-07 - 0.0330211305387156i
4.93846923461731,4.23579124031592E-07 - 0.032812962294158i
4.93866933466733,4.23801912064344E-07 - 0.032604802253338i
4.93886943471736,4.24024856201644E-07 - 0.0323966504150689i
4.93906953476738,4.24247954212727E-07 - 0.0321885067781685i
4.93926963481741,4.24471199326414E-07 - 0.03198037134145i
4.93946973486743,4.24694597967678E-07 - 0.0317722441037311i
4.93966983491746,4.24918153132801E-07 - 0.031564125063825i
4.93986993496748,4.25141858806588E-07 - 0.0313560142205497i
4.94007003501751,4.25365718866833E-07 - 0.0311479115727192i
4.94027013506753,4.2558972707951E-07 - 0.0309398171191496i
4.94047023511756,4.25813891529323E-07 - 0.0307317308586572i
4.94067033516758,4.26038210200564E-07 - 0.0305236527900573i
4.94087043521761,4.26262680958645E-07 - 0.0303155829121666i
4.94107053526763,4.26487304895236E-07 - 0.0301075212237995i
4.94127063531766,4.26712085199613E-07 - 0.0298994677237735i
4.94147073536768,4.26937019405104E-07 - 0.0296914224109034i
4.94167083541771,4.27162102707483E-07 - 0.0294833852840055i
4.94187093546773,4.27387346843207E-07 - 0.029275356341896i
4.94207103551776,4.27612737903888E-07 - 0.0290673355833901i
4.94227113556778,4.27838285176169E-07 - 0.0288593230073053i
4.94247123561781,4.28063991178392E-07 - 0.0286513186124571i
4.94267133566783,4.28289851651646E-07 - 0.0284433223976621i
4.94287143571786,4.2851586555796E-07 - 0.0282353343617359i
4.94307153576788,4.28742028413365E-07 - 0.028027354503495i
4.94327163581791,4.28968350054743E-07 - 0.0278193828217554i
4.94347173586793,4.29194825770948E-07 - 0.0276114193153343i
4.94367183591796,4.29421465174855E-07 - 0.0274034639830474i
4.94387193596798,4.29648253338085E-07 - 0.0271955168237115i
4.94407203601801,4.29875197428107E-07 - 0.0269875778361423i
4.94427213606803,4.30102298942928E-07 - 0.0267796470191573i
4.94447223611806,4.30329553720479E-07 - 0.0265717243715726i
4.94467233616808,4.30556963037317E-07 - 0.0263638098922045i
4.94487243621811,4.30784530275906E-07 - 0.0261559035798697i
4.94507253626813,4.31012257596177E-07 - 0.0259480054333849i
4.94527263631816,4.31240134833277E-07 - 0.0257401154515668i
4.94547273636818,4.31468173913915E-07 - 0.025532233633232i
4.94567283641821,4.31696363333902E-07 - 0.0253243599771985i
4.94587293646823,4.31924719240328E-07 - 0.0251164944822813i
4.94607303651826,4.32153223243233E-07 - 0.0249086371472982i
4.94627313656828,4.32381886818087E-07 - 0.0247007879710661i
4.94647323661831,4.32610704677233E-07 - 0.0244929469524009i
4.94667333666833,4.32839686959613E-07 - 0.0242851140901201i
4.94687343671836,4.33068825928285E-07 - 0.0240772893830412i
4.94707353676838,4.33298115954632E-07 - 0.0238694728299812i
4.94727363681841,4.33527571283782E-07 - 0.0236616644297567i
4.94747373686843,4.3375717829277E-07 - 0.0234538641811836i
4.94767383691846,4.33986944334982E-07 - 0.0232460720830807i
4.94787393696848,4.34216869993408E-07 - 0.0230382881342649i
4.94807403701851,4.34446956850542E-07 - 0.0228305123335526i
4.94827413706853,4.34677198600103E-07 - 0.0226227446797621i
4.94847423711856,4.34907598817966E-07 - 0.0224149851717107i
4.94867433716858,4.35138157639794E-07 - 0.0222072338082143i
4.94887443721861,4.35368875084434E-07 - 0.0219994905880907i
4.94907453726863,4.35599755501665E-07 - 0.0217917555101567i
4.94927463731866,4.35830789799911E-07 - 0.0215840285732317i
4.94947473736868,4.36061984325016E-07 - 0.0213763097761325i
4.94967483741871,4.36293338650636E-07 - 0.0211685991176747i
4.94987493746873,4.36524853339703E-07 - 0.0209608965966781i
4.95007503751876,4.36756526630186E-07 - 0.0207532022119587i
4.95027513756878,4.36988361084852E-07 - 0.0205455159623345i
4.95047523761881,4.37220354715797E-07 - 0.0203378378466218i
4.95067533766883,4.37452508746014E-07 - 0.020130167863641i
4.95087543771886,4.37684819855326E-07 - 0.0199225060122071i
4.95107553776888,4.37917296813243E-07 - 0.0197148522911408i
4.95127563781891,4.3814993163663E-07 - 0.0195072066992557i
4.95147573786893,4.38382729539647E-07 - 0.0192995692353724i
4.95167583791896,4.38615682307115E-07 - 0.0190919398983085i
4.95187593796898,4.38848803816105E-07 - 0.0188843186868814i
4.95207603801901,4.39082077856651E-07 - 0.0186767055999082i
4.95227613806903,4.39315518079157E-07 - 0.0184691006362073i
4.95247623811906,4.39549120260453E-07 - 0.0182615037945963i
4.95267633816908,4.39782878952314E-07 - 0.0180539150738939i
4.95287643821911,4.40016805249682E-07 - 0.0178463344729179i
4.95307653826913,4.40250889041945E-07 - 0.0176387619904855i
4.95327663831916,4.4048513786699E-07 - 0.0174311976254153i
4.95347673836918,4.40719543608673E-07 - 0.0172236413765255i
4.95367683841921,4.40954119134677E-07 - 0.017016093242633i
4.95387693846923,4.41188852770308E-07 - 0.0168085532225579i
4.95407703851926,4.41423749387492E-07 - 0.0166010213151169i
4.95427713856928,4.41658808193464E-07 - 0.0163934975191278i
4.95447723861931,4.41894032720588E-07 - 0.0161859818334103i
4.95467733866933,4.42129418622537E-07 - 0.0159784742567812i
4.95487743871936,4.423649647677E-07 - 0.0157709747880596i
4.95507753876938,4.42600669913939E-07 - 0.0155634834260636i
4.95527763881941,4.42836547139433E-07 - 0.0153560001696115i
4.95547773886943,4.43072584986416E-07 - 0.0151485250175211i
4.95567783891946,4.43308786315545E-07 - 0.0149410579686114i
4.95587793896948,4.43545152767414E-07 - 0.0147335990217003i
4.95607803901951,4.43781679206438E-07 - 0.0145261481756072i
4.95627813906953,4.44018371490456E-07 - 0.0143187054291495i
4.95647823911956,4.44255229814311E-07 - 0.0141112707811443i
4.95667833916959,4.44492247593078E-07 - 0.0139038442304132i
4.95687843921961,4.44729434788835E-07 - 0.0136964257757738i
4.95707853926964,4.44966790149652E-07 - 0.0134890154160436i
4.95727863931966,4.45204298986001E-07 - 0.0132816131500419i
4.95747873936969,4.45441980914776E-07 - 0.0130742189765872i
4.95767883941971,4.45679826576874E-07 - 0.0128668328944964i
4.95787893946973,4.45917835376192E-07 - 0.0126594549025917i
4.95807903951976,4.46156015493857E-07 - 0.0124520849996893i
4.95827913956979,4.46394351680498E-07 - 0.0122447231846086i
4.95847923961981,4.46632858552458E-07 - 0.0120373694561678i
4.95867933966984,4.46871530627267E-07 - 0.0118300238131872i
4.95887943971986,4.47110368976476E-07 - 0.0116226862544833i
4.95907953976988,4.47349374555358E-07 - 0.0114153567788761i
4.95927963981991,4.47588540437985E-07 - 0.0112080353851838i
4.95947973986994,4.47827885119156E-07 - 0.0110007220722268i
4.95967983991996,4.48067384796095E-07 - 0.0107934168388229i
4.95987993996999,4.48307053301065E-07 - 0.0105861196837903i
4.96008004002001,4.48546893251167E-07 - 0.0103788306059485i
4.96028014007003,4.48786893826492E-07 - 0.010171549604119i
4.96048024012006,4.4902706186641E-07 - 0.00996427667711611i
4.96068034017008,4.492674074215E-07 - 0.00975701182376179i
4.96088044022011,4.49507909346716E-07 - 0.00954975504287499i
4.96108054027014,4.49748577472523E-07 - 0.00934250633327393i
4.96128064032016,4.49989414855653E-07 - 0.00913526569377735i
4.96148074037018,4.50230428880392E-07 - 0.00892803312320546i
4.96168084042021,4.50471602396397E-07 - 0.0087208086203761i
4.96188094047023,4.50712949225505E-07 - 0.00851359218410985i
4.96208104052026,4.50954457544325E-07 - 0.00830638381322519i
4.96228114057029,4.51196140953149E-07 - 0.00809918350654023i
4.96248124062031,4.51437992953101E-07 - 0.00789199126287712i
4.96268134067033,4.5168000915889E-07 - 0.00768480708105178i
4.96288144072036,4.51922193951584E-07 - 0.00747763095988506i
4.96308154077038,4.52164549381232E-07 - 0.0072704628981958i
4.96328164082041,4.52407076275385E-07 - 0.007063302894804i
4.96348174087044,4.52649772020005E-07 - 0.00685615094852831i
4.96368184092046,4.52892634999482E-07 - 0.00664900705818739i
4.96388194097049,4.53135665705896E-07 - 0.00644187122260122i
4.96408204102051,4.53378870070912E-07 - 0.00623474344059009i
4.96428214107054,4.53622242812704E-07 - 0.00602762371097317i
4.96448224112056,4.53865785199389E-07 - 0.00582051203256924i
4.96468234117059,4.54109495056439E-07 - 0.00561340840419728i
4.96488244122061,4.5435338008939E-07 - 0.005406312824677i
4.96508254127064,4.54597437900007E-07 - 0.00519922529282836i
4.96528264132066,4.5484165598594E-07 - 0.00499214580747174i
4.96548274137069,4.55086053931421E-07 - 0.00478507436742468i
4.96568284142071,4.55330624561554E-07 - 0.00457801097150839i
4.96588294147074,4.55575358371261E-07 - 0.00437095561854025i
4.96608304152076,4.55820266835999E-07 - 0.00416390830734231i
4.96628314157079,4.56065344667803E-07 - 0.00395686903673324i
4.96648324162081,4.56310597568976E-07 - 0.00374983780553235i
4.96668334167084,4.56556018917684E-07 - 0.00354281461255864i
4.96688344172086,4.56801616413081E-07 - 0.00333579945663251i
4.96708354177089,4.5704737876929E-07 - 0.00312879233657339i
4.96728364182091,4.57293320123743E-07 - 0.00292179325120165i
4.96748374187093,4.57539434518247E-07 - 0.00271480219933706i
4.96768384192096,4.57785715883638E-07 - 0.00250781917979789i
4.96788394197099,4.58032169140709E-07 - 0.00230084419140497i
4.96808404202101,4.58278795768438E-07 - 0.00209387723297729i
4.96828414207104,4.58525603795182E-07 - 0.00188691830333646i
4.96848424212106,4.58772575603282E-07 - 0.00167996740129968i
4.96868434217109,4.59019724549309E-07 - 0.00147302452568825i
4.96888444222111,4.59267045004603E-07 - 0.00126608967532204i
4.96908454227114,4.59514537890495E-07 - 0.00105916284901964i
4.96928464232116,4.59762210678065E-07 - 0.000852244045601974i
4.96948474237119,4.60010051852903E-07 - 0.000645333263889913i
4.96968484242121,4.60258071994051E-07 - 0.000438430502700544i
4.96988494247124,4.60506262694974E-07 - 0.000231535760856779i
4.97008504252126,4.60754626539898E-07 - 2.46490371760227E-05i
4.97028514257129,4.61003163781287E-07 + 0.000182229669519932i
4.97048524262131,4.6125187678047E-07 + 0.000389100360413473i
4.97068534267134,4.61500764456997E-07 + 0.000595963036680785i
4.97088544272136,4.61749832279646E-07 + 0.000802817699507387i
4.97108554277139,4.61999066732794E-07 + 0.0010096643500685i
4.97128564282141,4.62248479724087E-07 + 0.00121650298954559i
4.97148574287144,4.62498067506769E-07 + 0.00142333361911882i
4.97168584292146,4.62747835104309E-07 + 0.00163015623996908i
4.97188594297149,4.62997777437066E-07 + 0.00183697085327508i
4.97208604302151,4.63247892644529E-07 + 0.00204377746021749i
4.97228614307154,4.63498178754812E-07 + 0.00225057606197569i
4.97248624312156,4.63748652558636E-07 + 0.00245736665972997i
4.97268634317159,4.6399929520797E-07 + 0.00266414925466021i
4.97288644322161,4.64250118830049E-07 + 0.00287092384794596i
4.97308654327164,4.64501115456222E-07 + 0.00307769044076811i
4.97328664332166,4.64752290329786E-07 + 0.00328444903430545i
4.97348674337169,4.6500364747217E-07 + 0.00349119962973841i
4.97368684342171,4.65255167478698E-07 + 0.00369794222824703i
4.97388694347174,4.65506876353185E-07 + 0.00390467683101046i
4.97408704352176,4.65758757799324E-07 + 0.00411140343920791i
4.97428714357179,4.66010817612706E-07 + 0.00431812205402239i
4.97448724362181,4.66263057039236E-07 + 0.00452483267663055i
4.97468734367184,4.66515473880977E-07 + 0.00473153530821349i
4.97488744372186,4.66768068050517E-07 + 0.0049382299499497i
4.97508754377189,4.67020839347729E-07 + 0.00514491660302073i
4.97528764382191,4.67273791903326E-07 + 0.00535159526860519i
4.97548774387194,4.67526923074798E-07 + 0.00555826594788356i
4.97568784392196,4.6778022788847E-07 + 0.00576492864203495i
4.97588794397199,4.68033713471084E-07 + 0.00597158335224026i
4.97608804402201,4.6828737795801E-07 + 0.00617823007967732i
4.97628814407204,4.68541224921832E-07 + 0.00638486882552878i
4.97648824412206,4.68795252276158E-07 + 0.00659149959097133i
4.97668834417209,4.69049450050172E-07 + 0.00679812237718502i
4.97688844422211,4.69303833695902E-07 + 0.00700473718535123i
4.97708854427214,4.69558397462065E-07 + 0.00721134401664829i
4.97728864432216,4.69813137705234E-07 + 0.00741794287225643i
4.97748874437219,4.70068063993967E-07 + 0.00762453375335559i
4.97768884442221,4.70323166912044E-07 + 0.00783111666112497i
4.97788894447224,4.70578452475016E-07 + 0.00803769159674464i
4.97808904452226,4.70833915484866E-07 + 0.00824425856139434i
4.97828914457229,4.71089558404647E-07 + 0.00845081755625354i
4.97848924462231,4.71345385806492E-07 + 0.00865736858250168i
4.97868934467234,4.7160139104976E-07 + 0.00886391164131781i
4.97888944472236,4.71857582924526E-07 + 0.00907044673388237i
4.97908954477239,4.72113952347301E-07 + 0.00927697386137446i
4.97928964482241,4.72370500114917E-07 + 0.00948349302497395i
4.97948974487244,4.72627236905183E-07 + 0.0096900042258608i
4.97968984492246,4.72884151081095E-07 + 0.00989650746521393i
4.97988994497249,4.7314124421645E-07 + 0.0101030027442133i
4.98009004502251,4.73398529986005E-07 + 0.0103094900640393i
4.98029014507254,4.73655988649922E-07 + 0.0105159694258691i
4.98049024512256,4.73913629217344E-07 + 0.0107224408308856i
4.98069034517259,4.74171460593414E-07 + 0.0109289042802651i
4.98089044522261,4.74429469360898E-07 + 0.01113535977519i
4.98109054527264,4.74687658651137E-07 + 0.0113418073168373i
4.98129064532266,4.74946033699671E-07 + 0.0115482469063887i
4.98149074537269,4.75204592972594E-07 + 0.0117546785450231i
4.98169084542271,4.7546333704609E-07 + 0.0119611022339191i
4.98189094547274,4.75722267493445E-07 + 0.0121675179742571i
4.98209104552276,4.75981372454656E-07 + 0.012373925767217i
4.98229114557279,4.76240666606186E-07 + 0.0125803256139772i
4.98249124562281,4.76500147858001E-07 + 0.0127867175157179i
